"trainer/global_step","best style a mix - _step","best style a mix - _step__MIN","best style a mix - _step__MAX","best style a mix - train_mse_epoch","best style a mix - train_mse_epoch__MIN","best style a mix - train_mse_epoch__MAX","best curve a mix - _step","best curve a mix - _step__MIN","best curve a mix - _step__MAX","best curve a mix - train_mse_epoch","best curve a mix - train_mse_epoch__MIN","best curve a mix - train_mse_epoch__MAX","best curve a meta - _step","best curve a meta - _step__MIN","best curve a meta - _step__MAX","best curve a meta - train_mse_epoch","best curve a meta - train_mse_epoch__MIN","best curve a meta - train_mse_epoch__MAX","best style a meta - _step","best style a meta - _step__MIN","best style a meta - _step__MAX","best style a meta - train_mse_epoch","best style a meta - train_mse_epoch__MIN","best style a meta - train_mse_epoch__MAX"
"117500","117500","117500","117500","0.0014601238263770937","0.0014601238263770937","0.0014601238263770937","117500","117500","117500","0.008031664218753577","0.008031664218753577","0.008031664218753577","117500","117500","117500","0.01113422224894166","0.01113422224894166","0.01113422224894166","117500","117500","117500","0.0019041250601410866","0.0019041250601410866","0.0019041250601410866"
"117750","117750","117750","117750","0.0014601667730137706","0.0014601667730137706","0.0014601667730137706","117750","117750","117750","0.008074940283596515","0.008074940283596515","0.008074940283596515","117750","117750","117750","0.011120732132345438","0.011120732132345438","0.011120732132345438","117750","117750","117750","0.0019019760329276323","0.0019019760329276323","0.0019019760329276323"
"118000","118000","118000","118000","0.0014584833569824696","0.0014584833569824696","0.0014584833569824696","118000","118000","118000","0.008081285317242146","0.008081285317242146","0.008081285317242146","118000","118000","118000","0.011124184083938598","0.011124184083938598","0.011124184083938598","118000","118000","118000","0.0019069208836182952","0.0019069208836182952","0.0019069208836182952"
"118250","118250","118250","118250","0.0014626759494654835","0.0014626759494654835","0.0014626759494654835","118250","118250","118250","0.008071643321216106","0.008071643321216106","0.008071643321216106","118250","118250","118250","0.01110612801462412","0.01110612801462412","0.01110612801462412","118250","118250","118250","0.0019005921434611082","0.0019005921434611082","0.0019005921434611082"
"118500","118500","118500","118500","0.0014592692440375686","0.0014592692440375686","0.0014592692440375686","118500","118500","118500","0.00806944585070014","0.00806944585070014","0.00806944585070014","118500","118500","118500","0.01113349205479026","0.01113349205479026","0.01113349205479026","118500","118500","118500","0.0019062473172321915","0.0019062473172321915","0.0019062473172321915"
"118750","118750","118750","118750","0.0014676325196400285","0.0014676325196400285","0.0014676325196400285","118750","118750","118750","0.008090320932865143","0.008090320932865143","0.008090320932865143","118750","118750","118750","0.01113825184777379","0.01113825184777379","0.01113825184777379","118750","118750","118750","0.001905807201564312","0.001905807201564312","0.001905807201564312"
"119000","119000","119000","119000","0.0014632843519560993","0.0014632843519560993","0.0014632843519560993","119000","119000","119000","0.00801925332993269","0.00801925332993269","0.00801925332993269","119000","119000","119000","0.011126849832385778","0.011126849832385778","0.011126849832385778","119000","119000","119000","0.0019025392524898053","0.0019025392524898053","0.0019025392524898053"
"119250","119250","119250","119250","0.001461028160713613","0.001461028160713613","0.001461028160713613","119250","119250","119250","0.007998946814239025","0.007998946814239025","0.007998946814239025","119250","119250","119250","0.011088244915753604","0.011088244915753604","0.011088244915753604","119250","119250","119250","0.0018987751491367816","0.0018987751491367816","0.0018987751491367816"
"119500","119500","119500","119500","0.0014608882733620704","0.0014608882733620704","0.0014608882733620704","119500","119500","119500","0.008104736198484898","0.008104736198484898","0.008104736198484898","119500","119500","119500","0.011116797165572644","0.011116797165572644","0.011116797165572644","119500","119500","119500","0.0019044677099213003","0.0019044677099213003","0.0019044677099213003"
"119750","119750","119750","119750","0.001461462641134858","0.001461462641134858","0.001461462641134858","119750","119750","119750","0.008050153460353614","0.008050153460353614","0.008050153460353614","119750","119750","119750","0.011097133658081293","0.011097133658081293","0.011097133658081293","119750","119750","119750","0.0019053683880716561","0.0019053683880716561","0.0019053683880716561"
"120000","120000","120000","120000","0.0014581452110782266","0.0014581452110782266","0.0014581452110782266","120000","120000","120000","0.0080745819427073","0.0080745819427073","0.0080745819427073","120000","120000","120000","0.011128552640229463","0.011128552640229463","0.011128552640229463","120000","120000","120000","0.001902023453824222","0.001902023453824222","0.001902023453824222"
"120250","120250","120250","120250","0.0014605447323061526","0.0014605447323061526","0.0014605447323061526","120250","120250","120250","0.008026638367399573","0.008026638367399573","0.008026638367399573","120250","120250","120250","0.011098329538851976","0.011098329538851976","0.011098329538851976","120250","120250","120250","0.0019057767936959862","0.0019057767936959862","0.0019057767936959862"
"120500","120500","120500","120500","0.0014590263836085796","0.0014590263836085796","0.0014590263836085796","120500","120500","120500","0.008041769839078188","0.008041769839078188","0.008041769839078188","120500","120500","120500","0.011125938894599676","0.011125938894599676","0.011125938894599676","120500","120500","120500","0.0019012675445526839","0.0019012675445526839","0.0019012675445526839"
"120750","120750","120750","120750","0.0014548472666181624","0.0014548472666181624","0.0014548472666181624","120750","120750","120750","0.008113339534401893","0.008113339534401893","0.008113339534401893","120750","120750","120750","0.011151895418763162","0.011151895418763162","0.011151895418763162","120750","120750","120750","0.0019038066599518062","0.0019038066599518062","0.0019038066599518062"
"121000","121000","121000","121000","0.0014534948028624057","0.0014534948028624057","0.0014534948028624057","121000","121000","121000","0.008072770835459233","0.008072770835459233","0.008072770835459233","121000","121000","121000","0.011118517237901688","0.011118517237901688","0.011118517237901688","121000","121000","121000","0.0018997000318020582","0.0018997000318020582","0.0018997000318020582"
"121250","121250","121250","121250","0.0014648663714528084","0.0014648663714528084","0.0014648663714528084","121250","121250","121250","0.007987242464348674","0.007987242464348674","0.007987242464348674","121250","121250","121250","0.011087477312982083","0.011087477312982083","0.011087477312982083","121250","121250","121250","0.0019048796070739627","0.0019048796070739627","0.0019048796070739627"
"121500","121500","121500","121500","0.001458539306651801","0.001458539306651801","0.001458539306651801","121500","121500","121500","0.008082783154398202","0.008082783154398202","0.008082783154398202","121500","121500","121500","0.011119414772838353","0.011119414772838353","0.011119414772838353","121500","121500","121500","0.001899114290624857","0.001899114290624857","0.001899114290624857"
"121750","121750","121750","121750","0.0014574021629989147","0.0014574021629989147","0.0014574021629989147","121750","121750","121750","0.007967045303434133","0.007967045303434133","0.007967045303434133","121750","121750","121750","0.011078642536699771","0.011078642536699771","0.011078642536699771","121750","121750","121750","0.0019044202363118529","0.0019044202363118529","0.0019044202363118529"
"122000","122000","122000","122000","0.001463463226892054","0.001463463226892054","0.001463463226892054","122000","122000","122000","0.008068703377991916","0.008068703377991916","0.008068703377991916","122000","122000","122000","0.011140182902663946","0.011140182902663946","0.011140182902663946","122000","122000","122000","0.0018989329224452377","0.0018989329224452377","0.0018989329224452377"
"122250","122250","122250","122250","0.0014633247288875282","0.0014633247288875282","0.0014633247288875282","122250","122250","122250","0.008066168861091136","0.008066168861091136","0.008066168861091136","122250","122250","122250","0.011113837425410748","0.011113837425410748","0.011113837425410748","122250","122250","122250","0.0018984463952481747","0.0018984463952481747","0.0018984463952481747"
"122500","122500","122500","122500","0.0014693374939262866","0.0014693374939262866","0.0014693374939262866","122500","122500","122500","0.008800854457169771","0.008800854457169771","0.008800854457169771","122500","122500","122500","0.01111030553355813","0.01111030553355813","0.01111030553355813","122500","122500","122500","0.0019000047506764531","0.0019000047506764531","0.0019000047506764531"
"122750","122750","122750","122750","0.0014649347135797144","0.0014649347135797144","0.0014649347135797144","122750","122750","122750","0.008009097461402416","0.008009097461402416","0.008009097461402416","122750","122750","122750","0.01108426901102066","0.01108426901102066","0.01108426901102066","122750","122750","122750","0.0019001106148585677","0.0019001106148585677","0.0019001106148585677"
"123000","123000","123000","123000","0.001462950486689806","0.001462950486689806","0.001462950486689806","123000","123000","123000","0.008011395521461963","0.008011395521461963","0.008011395521461963","123000","123000","123000","0.011120427656173706","0.011120427656173706","0.011120427656173706","123000","123000","123000","0.001902466975711286","0.001902466975711286","0.001902466975711286"
"123250","123250","123250","123250","0.0014586585921235382","0.0014586585921235382","0.0014586585921235382","123250","123250","123250","0.008016321118921041","0.008016321118921041","0.008016321118921041","123250","123250","123250","0.011115313233807683","0.011115313233807683","0.011115313233807683","123250","123250","123250","0.0018987186500802637","0.0018987186500802637","0.0018987186500802637"
"123500","123500","123500","123500","0.0014666750021278857","0.0014666750021278857","0.0014666750021278857","123500","123500","123500","0.008045316384732723","0.008045316384732723","0.008045316384732723","123500","123500","123500","0.011095762310177087","0.011095762310177087","0.011095762310177087","123500","123500","123500","0.0019019533710554243","0.0019019533710554243","0.0019019533710554243"
"123750","123750","123750","123750","0.0014650439572520555","0.0014650439572520555","0.0014650439572520555","123750","123750","123750","0.00813759972974658","0.00813759972974658","0.00813759972974658","123750","123750","123750","0.011096054004132747","0.011096054004132747","0.011096054004132747","123750","123750","123750","0.0019026974217966198","0.0019026974217966198","0.0019026974217966198"
"124000","124000","124000","124000","0.001462560159061104","0.001462560159061104","0.001462560159061104","124000","124000","124000","0.008145837927609681","0.008145837927609681","0.008145837927609681","124000","124000","124000","0.01112120002284646","0.01112120002284646","0.01112120002284646","124000","124000","124000","0.0019003074435517192","0.0019003074435517192","0.0019003074435517192"
